x,y,label,path,cluster
24.56481,15.58283,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p026.png,1
26.046333,20.757347,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p027.png,5
18.532335,-4.2620926,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p028.png,5
0.16752766,11.088117,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p029.png,5
0.72259,3.871769,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p030.png,8
0.6601471,12.723094,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p031.png,5
-5.6497774,26.220959,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p032.png,6
0.41922313,11.980589,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p033.png,5
19.6555,15.171144,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p034.png,1
-27.473959,-32.454857,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p035.png,3
-21.401278,-24.074816,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p036.png,0
-32.12186,-22.097212,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p037.png,0
-42.979023,-15.605502,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012045_p038.png,3
-7.107961,-30.163364,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p001.png,6
18.472315,-9.186677,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p002.png,2
25.516325,36.95911,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p003.png,1
2.7497797,23.910986,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p004.png,4
25.7224,36.543198,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p005.png,1
22.799168,11.5836315,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p006.png,1
16.807669,-4.4893126,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p007.png,2
8.847814,11.068436,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p008.png,4
25.209114,35.682777,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p009.png,5
13.4837675,15.353964,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p010.png,1
25.48504,35.374966,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p011.png,1
7.5410595,6.9367414,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p012.png,5
25.551258,37.1085,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p013.png,1
13.573574,14.767815,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p014.png,4
23.349604,35.133602,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p015.png,4
2.2657127,25.153933,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p016.png,4
23.900667,35.80491,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p017.png,4
24.051905,1.6336155,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p018.png,1
25.132946,35.652103,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p019.png,5
-18.292286,-26.104124,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p020.png,0
-10.028752,-26.36904,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p021.png,0
-42.38434,-16.519411,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012048_p022.png,3
1.9731903,-32.422165,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p001.png,2
2.4071603,-0.4053647,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p002.png,5
28.801239,13.035716,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p003.png,1
16.355408,7.2013664,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p004.png,1
-2.7721736,11.022722,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p005.png,6
2.7417002,-0.98385453,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p006.png,5
9.223754,-4.659896,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p007.png,5
6.0612874,15.410755,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p008.png,6
-2.777862,11.033722,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p009.png,8
9.905281,0.36114383,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p010.png,5
14.885477,32.74463,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p011.png,4
13.91605,-13.356188,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p012.png,2
-3.12676,11.378104,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p013.png,8
3.428523,1.022906,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p014.png,5
4.384237,9.050763,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p015.png,5
-1.7223208,-7.4846044,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p016.png,8
14.9954815,32.494747,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p017.png,4
3.6866472,-3.7867603,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p018.png,5
-33.11331,-31.314566,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p019.png,3
-44.772068,-14.442231,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012049_p020.png,9
1.9202553,-30.54052,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p001.png,2
5.6248927,2.418291,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p002.png,5
48.54367,13.647852,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p003.png,4
16.312456,-12.6504755,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p004.png,2
47.86868,9.4774065,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p005.png,5
6.0001197,5.823619,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p006.png,5
48.449375,10.08702,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p007.png,5
7.5879574,-11.275322,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p008.png,5
47.488438,8.969417,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p009.png,5
10.94714,3.1119862,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p010.png,5
47.546413,9.051425,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p011.png,5
-0.57040375,3.3311143,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p012.png,8
47.373158,10.565201,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p013.png,5
3.5530283,21.210993,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p014.png,4
47.111652,10.425927,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p015.png,5
19.942623,-7.67947,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p016.png,2
46.409805,11.143578,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p017.png,1
1.683064,5.3517566,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p018.png,5
48.538345,13.676655,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p019.png,4
-0.07132731,32.911777,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p020.png,4
47.711246,7.81839,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p021.png,2
4.902442,2.8900945,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p022.png,5
47.075348,9.972025,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p023.png,5
4.799994,0.29768178,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p024.png,5
47.552578,10.639675,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p025.png,5
16.684824,14.262486,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p026.png,1
47.79199,9.544269,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p027.png,5
1.9500389,30.011234,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p028.png,4
-21.506454,-31.180887,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p029.png,0
-32.131565,-34.909176,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p030.png,3
-41.201366,-29.153145,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012074_p031.png,3
-6.1462383,-32.302532,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p001.png,6
14.051455,-3.1325443,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p002.png,2
12.116342,32.128326,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p003.png,4
21.118607,-5.6715107,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p004.png,5
-3.7221646,15.644068,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p005.png,6
23.580383,0.49323633,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p006.png,5
14.005258,30.838774,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p007.png,4
13.670446,-2.333213,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p008.png,5
13.465694,32.3057,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p009.png,4
26.632341,22.439795,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p010.png,5
13.064237,32.650105,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p011.png,4
8.143888,26.843405,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p012.png,4
32.421295,9.757286,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p013.png,1
28.05318,22.24889,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p014.png,1
27.197187,-4.3627815,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p015.png,2
7.771042,26.56505,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p016.png,4
30.908283,0.6029719,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p017.png,1
17.14518,19.095213,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p018.png,1
-18.689306,-20.135551,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p019.png,6
-18.19317,-23.513447,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p020.png,5
-25.44491,-26.987267,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012081_p021.png,0
1.0069093,-31.506042,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p001.png,2
10.623299,25.658865,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p002.png,4
22.88432,23.354252,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p003.png,1
23.061945,17.850058,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p004.png,1
13.827071,29.48896,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p005.png,6
7.0178785,23.698849,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p006.png,4
8.078587,33.854572,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p007.png,4
7.766497,24.531403,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p008.png,4
13.422164,29.32812,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p009.png,4
1.1989679,29.798111,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p010.png,4
28.714859,12.415171,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p011.png,1
15.127374,15.988004,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p012.png,4
19.715736,31.932716,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p013.png,1
1.2943811,28.830559,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p014.png,4
32.466896,7.6147785,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p015.png,1
15.837758,12.765321,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p016.png,5
32.4748,7.5449357,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p017.png,1
-39.02846,-25.652216,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012089_p018.png,3
-6.5883827,-33.097065,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p001.png,0
7.5693455,-17.74716,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p002.png,2
1.4561801,-6.529338,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p003.png,5
5.482534,4.5033,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p004.png,5
3.0003111,-6.899874,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p005.png,5
4.3082104,1.9781249,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p006.png,5
2.3432355,-7.3806295,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p007.png,2
5.3674445,3.5312266,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p008.png,5
1.896335,-6.718571,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p009.png,5
-0.072909854,-4.5646143,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p010.png,2
1.5943805,-6.653815,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p011.png,5
0.46216854,-2.9691393,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p012.png,5
1.8042823,-6.858277,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p013.png,5
0.93486947,-2.5082638,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p014.png,5
2.519612,-7.211228,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p015.png,5
0.13882005,-3.612177,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p016.png,5
1.9369994,-7.02067,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p017.png,5
8.671915,2.648606,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p018.png,5
2.9474487,-7.037976,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p019.png,5
-19.51007,-27.687439,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p020.png,0
-31.910223,-34.276127,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p021.png,3
-39.21881,-26.825922,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p022.png,3
-42.176834,-14.907497,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012099_p023.png,3
-6.4674954,-30.549906,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p001.png,6
4.6659813,23.825064,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p002.png,4
13.782487,27.531021,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p003.png,4
7.985214,17.107492,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p004.png,4
27.69382,-2.9832618,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p005.png,4
9.678651,23.77578,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p006.png,4
16.366564,24.17351,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p007.png,4
6.7328815,5.571532,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p008.png,5
18.118626,24.996769,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p009.png,4
20.776989,9.685196,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p010.png,1
18.18063,24.914112,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p011.png,1
24.35804,3.39983,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p012.png,1
-2.9856892,18.127337,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p013.png,4
22.355343,16.039135,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p014.png,1
21.364878,22.961689,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p015.png,5
7.397075,3.4461672,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p016.png,5
32.04405,16.241196,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p017.png,1
16.57471,15.666896,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p018.png,1
30.306358,7.0929356,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p019.png,1
15.111921,14.650382,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p020.png,4
-2.7199526,17.652147,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p021.png,4
-19.503958,-27.206076,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p022.png,0
-24.495848,-28.73609,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p023.png,0
-42.693115,-15.00993,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012109_p024.png,3
-35.963177,-26.25574,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p001.png,3
-6.0428767,-28.49755,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p002.png,6
23.54824,30.509604,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p003.png,4
-2.6915917,-14.8934,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p004.png,8
23.9641,27.76873,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p005.png,5
18.409681,9.504582,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p006.png,1
24.475998,29.128864,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p007.png,1
11.856426,4.3283215,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p008.png,5
7.9384937,-11.178437,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p009.png,2
14.897141,1.5539813,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p010.png,8
24.049381,27.946268,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p011.png,1
18.279427,10.27715,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p012.png,1
23.532467,30.560492,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p013.png,4
18.72107,-8.904919,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p014.png,2
25.07785,29.584154,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p015.png,1
21.668304,9.304064,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p016.png,1
24.854326,28.591524,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p017.png,1
13.348694,6.8023133,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p018.png,1
25.303759,27.872862,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p019.png,1
-19.151657,-25.2051,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p020.png,0
-28.286682,-28.865211,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p021.png,0
-43.237793,-10.225851,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012129_p022.png,6
-61.07092,-18.133028,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p001.png,7
-60.04839,-13.341847,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p002.png,7
-58.81142,-15.173054,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p003.png,7
-59.700214,-15.762125,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p004.png,7
-57.499767,-16.203522,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p005.png,7
-61.15118,-15.862896,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p006.png,7
-60.60466,-13.470631,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p007.png,7
-56.79489,-13.963953,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p008.png,7
-58.27072,-15.134682,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p009.png,7
-56.33246,-13.268768,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p010.png,7
-53.85566,-15.393393,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012148_p011.png,7
-60.988037,-18.092722,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p001.png,7
-60.482613,-14.275637,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p002.png,7
-57.19819,-15.152811,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p003.png,7
-58.252594,-14.100863,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p004.png,7
-59.011295,-14.263031,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p005.png,7
-57.955555,-14.404254,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p006.png,7
-59.72857,-13.929882,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p007.png,7
-58.100124,-14.705398,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p008.png,7
-59.078697,-13.823448,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p009.png,7
-55.316372,-17.19499,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p010.png,7
-51.343353,-14.010783,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012154_p011.png,9
-60.81523,-18.478197,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p001.png,7
-57.395935,-14.837295,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p002.png,7
-61.98648,-13.481404,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p003.png,7
-55.978065,-16.206224,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p004.png,7
-57.893425,-15.804906,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p005.png,7
-58.57297,-13.6443205,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p006.png,7
-57.397728,-13.974152,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p007.png,7
-57.49575,-14.510179,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p008.png,7
-58.812794,-15.271305,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p009.png,7
-55.890907,-15.797845,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p010.png,7
-61.837154,-14.752803,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p011.png,7
-58.281418,-15.372802,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p012.png,7
-57.891373,-12.799599,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p013.png,7
-59.209404,-13.317242,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p014.png,7
-54.80327,-16.677414,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p015.png,7
-55.16892,-17.213186,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p016.png,7
-53.631657,-15.214868,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012160_p017.png,7
-60.740654,-18.753317,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p001.png,7
-59.026066,-16.182892,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p002.png,7
-59.95715,-14.76473,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p003.png,7
-60.642967,-15.074156,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p004.png,7
-60.478195,-15.662973,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p005.png,7
-58.423153,-16.920897,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p006.png,7
-60.195847,-16.037905,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p007.png,7
-59.39275,-15.2871475,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p008.png,7
-59.891483,-14.689277,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p009.png,7
-56.505722,-15.798,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p010.png,7
-58.484276,-16.34421,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p011.png,7
-59.47925,-16.620613,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p012.png,7
-54.84888,-17.667152,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p013.png,7
-51.08067,-13.953726,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012161_p014.png,9
-60.692905,-18.990908,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p001.png,7
-59.513165,-12.5077505,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p002.png,7
-58.262993,-12.49527,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p003.png,7
-55.695515,-14.834839,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p004.png,7
-59.41498,-13.005666,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p005.png,7
-58.6287,-12.726588,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p006.png,7
-57.688553,-13.408194,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p007.png,7
-57.072968,-13.027559,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p008.png,7
-55.994293,-14.637831,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p009.png,7
-58.404842,-13.129397,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p010.png,7
-58.760803,-11.195703,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012167_p011.png,7
-37.823566,-28.41337,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p001.png,3
-3.6769056,-27.655033,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p002.png,2
23.929085,25.174278,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p003.png,1
3.657672,-12.747601,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p004.png,8
-1.8274394,20.249836,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p005.png,4
5.6671557,-13.395171,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p006.png,8
-1.7247365,19.997313,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p007.png,8
20.392117,13.380948,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p008.png,1
28.757284,-4.505533,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0012168_p009.png,1
